Source	Target	Type
marriott	3209225913	Undirected
marriott	78651416	Undirected
marruco	455496696	Undirected
mars	2696424289	Undirected
marte	100142608	Undirected
martineli	595882997	Undirected
martinica	263533248	Undirected
maría	1180020318	Undirected
maría	376491191	Undirected
marília	356396662	Undirected
mas	103367522	Undirected
mas	1218805825	Undirected
mas	1499005789	Undirected
mas	2249400512	Undirected
mas	2420033737	Undirected
mas	2443145500	Undirected
mas	282786413	Undirected
mas	3348425236	Undirected
mas	354474291	Undirected
mas	376984014	Undirected
masaje	145893702	Undirected
masaje	1896220057	Undirected
masaje	458094071	Undirected
masajito	145893702	Undirected
maselconsolador	227063269	Undirected
masiva	1075267482	Undirected
masivo	1380565668	Undirected
masoquista	2939078896	Undirected
masoquista	75828177	Undirected
mass	4623563837	Undirected
massss	3503676735	Undirected
matarla	371967082	Undirected
mate	1738040706	Undirected
mate	2996945049	Undirected
mate	389796388	Undirected
matemáticas	63563789	Undirected
materia	353420634	Undirected
materia	79849129	Undirected
material	126712523	Undirected
material	64411187	Undirected
matices	259099239	Undirected
matre	1010418474	Undirected
matrimonio	1604363233	Undirected
matrimonio	2922222515	Undirected
matsuei	74389994	Undirected
matute	85930961	Undirected
matáramos	188885751	Undirected
maté	120798174	Undirected
mauricio	321144467	Undirected
max	390127565	Undirected
may	1078253940	Undirected
may	254277716	Undirected
may	260268494	Undirected
maybe	20803430	Undirected
maybe	2696424289	Undirected
mayoría	151728299	Undirected
mayoría	396117650	Undirected
mayoría	553909607	Undirected
maña	2835601896	Undirected
mañanitas	204552500	Undirected
mc	431155774	Undirected
mc	49139276	Undirected
mca	1411225927	Undirected
mcdonalds	1629246314	Undirected
me	201515412	Undirected
me	2197890429	Undirected
me	220057539	Undirected
me	282662529	Undirected
me	2939078896	Undirected
me	520845240	Undirected
me	82490924	Undirected
me	939393300	Undirected
me.sigues	706565063	Undirected
meaning	260268494	Undirected
meant	230788749	Undirected
meatjuice	172617650	Undirected
medardo	217187542	Undirected
medellin	325904686	Undirected
medellin	548088329	Undirected
medellín	1371965136	Undirected
medellín	194694385	Undirected
media	1154830740	Undirected
media	167626218	Undirected
media	2178990775	Undirected
media	355079249	Undirected
media	434665733	Undirected
mediante	626056597	Undirected
medicinas	127399472	Undirected
medicinas	1483967400	Undirected
medicinas	299098466	Undirected
medida	246627192	Undirected
medidas	63005608	Undirected
medio	1126193143	Undirected
medio	1177121946	Undirected
medio	279281167	Undirected
medio	2835601896	Undirected
medio	43896804	Undirected
medio	623900809	Undirected
mediocre	910953182	Undirected
medios	321144467	Undirected
medirnos	3475550537	Undirected
medo	69745789	Undirected
medoooo	69745789	Undirected
medrano	1054031496	Undirected
medrano	3020185499	Undirected
meeeeo	178253123	Undirected
meet	4725254714	Undirected
meeting	2885556884	Undirected
mega	452590537	Undirected
meia	2227516212	Undirected
meio	2227516212	Undirected
meio	2696424289	Undirected
mejilla	2588418271	Undirected
mejooor	147998951	Undirected
mejor	1027354242	Undirected
mejor	1070154709	Undirected
mejor	1154830740	Undirected
mejor	1206490566	Undirected
mejor	123422195	Undirected
mejor	1246335835	Undirected
mejor	127911406	Undirected
mejor	1311835567	Undirected
mejor	1319147330	Undirected
mejor	1604174509	Undirected
mejor	166028926	Undirected
mejor	167626218	Undirected
mejor	176577451	Undirected
mejor	187656959	Undirected
mejor	1896220057	Undirected
mejor	194316300	Undirected
mejor	204169940	Undirected
mejor	214108891	Undirected
mejor	225501760	Undirected
mejor	2263441086	Undirected
mejor	2294653875	Undirected
mejor	2329472066	Undirected
mejor	238390453	Undirected
mejor	2388133417	Undirected
mejor	240788996	Undirected
mejor	241210779	Undirected
mejor	2448747546	Undirected
mejor	2451184533	Undirected
mejor	247499107	Undirected
mejor	247869676	Undirected
mejor	2535858931	Undirected
mejor	254277716	Undirected
mejor	263465864	Undirected
mejor	269332824	Undirected
mejor	2723601820	Undirected
mejor	2727699909	Undirected
mejor	273795323	Undirected
mejor	2835601896	Undirected
mejor	288966869	Undirected
mejor	2895148132	Undirected
mejor	2914297788	Undirected
mejor	2916320056	Undirected
mejor	2933222332	Undirected
mejor	295389012	Undirected
mejor	304710067	Undirected
mejor	305183139	Undirected
mejor	3094511686	Undirected
mejor	3191372704	Undirected
mejor	3214576167	Undirected
mejor	321677787	Undirected
mejor	322203077	Undirected
mejor	32222008	Undirected
mejor	3244312084	Undirected
mejor	325345448	Undirected
mejor	3338431348	Undirected
mejor	3373573601	Undirected
mejor	338808835	Undirected
mejor	3389996355	Undirected
mejor	3398157268	Undirected
mejor	3423315563	Undirected
mejor	350950295	Undirected
mejor	351672327	Undirected
mejor	359534949	Undirected
mejor	365470755	Undirected
mejor	373637530	Undirected
mejor	377598815	Undirected
mejor	379433675	Undirected
mejor	38045676	Undirected
mejor	387834467	Undirected
mejor	388964124	Undirected
mejor	396117650	Undirected
mejor	415128374	Undirected
mejor	430271228	Undirected
mejor	431092912	Undirected
mejor	431155774	Undirected
mejor	434665733	Undirected
mejor	463281449	Undirected
mejor	517964376	Undirected
mejor	54139729	Undirected
mejor	549584741	Undirected
mejor	554009654	Undirected
mejor	568397579	Undirected
mejor	577362870	Undirected
mejor	57973448	Undirected
mejor	603223850	Undirected
mejor	603851057	Undirected
mejor	624226506	Undirected
mejor	66846672	Undirected
mejor	720030241733877761	Undirected
mejor	730206748687147008	Undirected
mejor	737866815175569409	Undirected
mejor	746556693824307200	Undirected
mejor	805876344	Undirected
mejor	820549914	Undirected
mejor	827423221	Undirected
mejor	848381118	Undirected
mejor	88428026	Undirected
mejor	923426774	Undirected
mejor	939934207	Undirected
mejor	966675986	Undirected
mejores	106599613	Undirected
mejores	214336834	Undirected
mejores	217483703	Undirected
mejores	2337615093	Undirected
mejores	289690236	Undirected
mejores	322832714	Undirected
mejorrrrrr	1549588076	Undirected
melanieth	220090377	Undirected
melhor	2254145198	Undirected
melhor	2696424289	Undirected
melhor	3507293061	Undirected
melhor	729285654736162816	Undirected
melhores	812352440	Undirected
melodía	2658377716	Undirected
melvin	2278275353	Undirected
member	230788749	Undirected
memes	359534949	Undirected
memo	182449794	Undirected
memo	191196796	Undirected
memo	2696424289	Undirected
memoria	318810740	Undirected
memoria	339715629	Undirected
memoria	553909607	Undirected
memorizarme	572643946	Undirected
mención	62435821	Undirected
mend	230788749	Undirected
mendez	434665733	Undirected
mendonça	356396662	Undirected
meneses	388012768	Undirected
menorsitas	2443145500	Undirected
menos	1126193143	Undirected
menos	410861950	Undirected
menospreze	136381543	Undirected
mensaje	1896220057	Undirected
mensaje	198002105	Undirected
mensaje	249471388	Undirected
mensaje	2579133014	Undirected
mensaje	288966869	Undirected
mensaje	2933222332	Undirected
mensaje	2996822488	Undirected
mensaje	3006255227	Undirected
mensaje	3031756792	Undirected
mensaje	398937477	Undirected
mensajeros	340166158	Undirected
mensajes	132395014	Undirected
mensajes	1855058628	Undirected
mensajes	2511515768	Undirected
mensajes	253369737	Undirected
mensajes	2627553396	Undirected
mensajes	367463372	Undirected
mensajes	370912851	Undirected
mensajes	4450653388	Undirected
mensajes	551612365	Undirected
menta	281206883	Undirected
mental	2835601896	Undirected
mente	1455240200	Undirected
mente	253780766	Undirected
mente	2835601896	Undirected
mente	2916320056	Undirected
mente	516855794	Undirected
mente	54139729	Undirected
mente	721199744	Undirected
mente	722126887200419842	Undirected
mentes	254277716	Undirected
mentes	553791935	Undirected
mentira	201515412	Undirected
mentira	2377709905	Undirected
mentira	2788427104	Undirected
mentira	2936236240	Undirected
mentira	2939078896	Undirected
mentira	299912669	Undirected
mentira	325227048	Undirected
mentira	466125194	Undirected
mentira	554009654	Undirected
mentira	619294138	Undirected
mentira	631636844	Undirected
mentiras	104652387	Undirected
mentiras	11811092	Undirected
mentiras	2393164219	Undirected
mentiras	303405376	Undirected
mentiras	434665733	Undirected
mentiras	512692508	Undirected
mentiras	739340490554892288	Undirected
mentiras	760666261	Undirected
mentirita	2931397085	Undirected
mentirosa	299912669	Undirected
mentirosa	592095598	Undirected
mentiroso	134487742	Undirected
mentiroso	785819604	Undirected
menudencias	339173600	Undirected
mera	1554872112	Undirected
mera	3006255227	Undirected
mercenary	3161489278	Undirected
mercy	90475043	Undirected
merda	55997879	Undirected
merda	59641407	Undirected
merda	69745789	Undirected
merece	2671098944	Undirected
mereço	226395662	Undirected
mero	1554872112	Undirected
merú	849578912	Undirected
mes	140115668	Undirected
mesa	195909019	Undirected
mesa	356309419	Undirected
mesa	738402919586902016	Undirected
meses	1367040936	Undirected
meses	162522787	Undirected
meses	216030481	Undirected
meses	2463836414	Undirected
meses	248395405	Undirected
meses	2539676200	Undirected
meses	268084620	Undirected
meses	3010689082	Undirected
meses	344926800	Undirected
meses	370398487	Undirected
meses	563215263	Undirected
meses	736975855	Undirected
meses	79849129	Undirected
mesma	75802035	Undirected
mesmo	197589588	Undirected
mesmo	197904088	Undirected
mesmo	2696424289	Undirected
mesmo	271097551	Undirected
mesmo	2804334259	Undirected
mesmo	2858061076	Undirected
mesmo	3507293061	Undirected
mesmo	356309419	Undirected
mesmo	433762102	Undirected
mesmo	468660774	Undirected
messed	596744986	Undirected
messi	187656959	Undirected
messi	807909320	Undirected
mestiza	62435821	Undirected
metal	334754869	Undirected
metalico	62310019	Undirected
metas	2582646811	Undirected
metas	397571074	Undirected
metas	725134387461939201	Undirected
meterle	188885751	Undirected
metida	434665733	Undirected
metidas	2428114045	Undirected
metiéndome	310242050	Undirected
metodología	163088015	Undirected
metro	242509251	Undirected
metástasis	87968677	Undirected
meu	1098891031	Undirected
meu	1144152842	Undirected
meu	172159885	Undirected
meu	182449794	Undirected
meu	221495756	Undirected
meu	222324280	Undirected
meu	2254145198	Undirected
meu	2400495200	Undirected
meu	25738254	Undirected
meu	266911480	Undirected
meu	2671098944	Undirected
meu	2696424289	Undirected
meu	2858061076	Undirected
meu	319923274	Undirected
meu	3207660640	Undirected
meu	3429249083	Undirected
meu	3939951317	Undirected
meu	433762102	Undirected
meu	468660774	Undirected
meu	49005728	Undirected
meu	59641407	Undirected
meu	69745789	Undirected
meu	700460021432393732	Undirected
meu	84467509	Undirected
meus	1253203170	Undirected
meus	192107500	Undirected
meus	356309419	Undirected
meus	4618316655	Undirected
meus	729285654736162816	Undirected
mexico	114857164	Undirected
mezcla	254277716	Undirected
mg	517964376	Undirected
mia	118901460	Undirected
mia	1218805825	Undirected
mia	195227348	Undirected
mia	2196266964	Undirected
mia	2451184533	Undirected
mia	3398157268	Undirected
mia	399870133	Undirected
mia	588730281	Undirected
mias	87069566	Undirected
miau	362067190	Undirected
miau	399675775	Undirected
michael	325345448	Undirected
micheille	402925326	Undirected
middle	713335820	Undirected
miedo	102833442	Undirected
miedo	2356629972	Undirected
miedo	246627192	Undirected
miedo	252831782	Undirected
miedo	334754869	Undirected
miedo	706565063	Undirected
miedo	724812305024860160	Undirected
miedo	807909320	Undirected
miedooooooooo	476174864	Undirected
miedosa	756279212	Undirected
miedosa	811681430	Undirected
miembro	274583629	Undirected
miembros	206818387	Undirected
mientes	223412761	Undirected
mientras	1218805825	Undirected
mientras	831853897	Undirected
miercoles	1950524539	Undirected
miercoles	284163706	Undirected
mierda	103699296	Undirected
mierda	148859927	Undirected
mierda	1491829044	Undirected
mierda	178501569	Undirected
mierda	192962160	Undirected
mierda	198002105	Undirected
mierda	214108891	Undirected
mierda	2178990775	Undirected
mierda	247458613	Undirected
mierda	2527551775	Undirected
mierda	265193987	Undirected
mierda	299912669	Undirected
mierda	378315643	Undirected
mierda	3913866197	Undirected
mierda	520845240	Undirected
mierdaaa	3404774584	Undirected
mierdad	700803421394354176	Undirected
migo	2835601896	Undirected
miguel	1594660441	Undirected
miguel	2192612209	Undirected
miguel	458460568	Undirected
miiiii	512692508	Undirected
mijo	2352612007	Undirected
mike	353877891	Undirected
mil	1440384770	Undirected
mil	457001651	Undirected
milagro	165511213	Undirected
milagros	339715629	Undirected
milanesa	206473161	Undirected
millar	918088436	Undirected
millones	11811092	Undirected
millones	142166235	Undirected
millones	2408079829	Undirected
millos	194023021	Undirected
millón	167626218	Undirected
millón	361504916	Undirected
millón	553791935	Undirected
millón	619294138	Undirected
mim	1664070661	Undirected
mim	172159885	Undirected
mim	187363862	Undirected
mim	197904088	Undirected
mim	2696424289	Undirected
mimuto	737106423776223232	Undirected
minaj	127133897	Undirected
minancora	356309419	Undirected
mindo	130310377	Undirected
mine	1078253940	Undirected
minha	296353169	Undirected
minhas	2696424289	Undirected
minina	2756042947	Undirected
minions	3346943735	Undirected
ministerio	3362845965	Undirected
ministries	461438676	Undirected
minutos	3006255227	Undirected
mio	1074592592	Undirected
mio	1172733126	Undirected
mio	156806312	Undirected
mio	161802439	Undirected
mio	165172294	Undirected
mio	1694746945	Undirected
mio	2159807096	Undirected
mio	2835601896	Undirected
mio	2872093200	Undirected
mio	288966869	Undirected
mio	2967050109	Undirected
mio	2975968133	Undirected
mio	3035375794	Undirected
mio	3083197919	Undirected
mio	315918406	Undirected
mio	3398157268	Undirected
mio	351672327	Undirected
mio	553791935	Undirected
mio	604165772	Undirected
mio	76703470	Undirected
mios	601239645	Undirected
miranos	2329472066	Undirected
mirarte	1941624355	Undirected
mirarte	221913337	Undirected
miras	177959460	Undirected
miraste	494494741	Undirected
miren	2593776893	Undirected
miren	3098019551	Undirected
mires	1206490566	Undirected
mis	2247649651	Undirected
miserable	374732960	Undirected
mision	138887322	Undirected
misionero	2835601896	Undirected
misión	195568497	Undirected
misma	379257048	Undirected
mismo	1077048704	Undirected
mismo	204158961	Undirected
mismo	277729962	Undirected
mismo	4860690358	Undirected
miss	1920381474	Undirected
mister	214336834	Undirected
misterio	240429038	Undirected
misteriosas	2701795509	Undirected
misteriosos	3348425236	Undirected
mitológico	434665733	Undirected
miverano	1172733126	Undirected
mix	217187542	Undirected
mk	250420254	Undirected
mliw	353408833	Undirected
mmgvo	2939078896	Undirected
mmm	1401053760	Undirected
mmmmmya	1099513272	Undirected
moccas	259099239	Undirected
mode	214336834	Undirected
mode	420705508	Undirected
modelos	2674423714	Undirected
modernist	2696424289	Undirected
modesto	141251578	Undirected
modo	278964400	Undirected
modos	251855440	Undirected
modos	421465710	Undirected
moja	204552500	Undirected
mojito	3209225913	Undirected
molestia	353314853	Undirected
molesto	458460568	Undirected
molida	353877891	Undirected
molinos	229169311	Undirected
moloko	202704496	Undirected
mom	1205755550	Undirected
mom	260268494	Undirected
mom	90475043	Undirected
momento	1027354242	Undirected
momento	114355750	Undirected
momento	1355067661	Undirected
